record_id,date_id,plant_id,machine_id,shift_id,product_id,planned_qty,produced_qty,defective_qty,downtime_minutes,energy_consumed_kwh,failure_event,machine_wear_index
20922,20260222,P02,M014,S3,PR04,287.6,261.4,5,6.3,64.81,False,0.0844
20923,20260222,P02,M015,S1,PR04,444.3,438.5,9,13.2,29.57,False,0.0492
20924,20260222,P02,M015,S2,PR02,395.4,369.6,6,10.5,33.36,False,0.0492
20925,20260222,P02,M015,S3,PR05,398.0,384.9,4,2.9,29.98,False,0.0492
20926,20260222,P02,M016,S1,PR04,181.2,178.6,4,4.8,74.29,False,0.0601
20927,20260222,P02,M016,S2,PR05,174.6,172.9,3,9.7,75.3,False,0.0601
20928,20260222,P02,M016,S3,PR01,183.0,126.0,3,144.5,50.31,True,0.0601
20929,20260222,P03,M017,S1,PR03,519.8,510.2,7,11.1,34.08,False,0.0422
20930,20260222,P03,M017,S2,PR04,489.7,486.7,5,10.7,33.87,False,0.0422
20931,20260222,P03,M017,S3,PR05,450.7,420.1,8,5.5,33.86,False,0.0422
20932,20260222,P03,M018,S1,PR05,647.1,606.9,7,1.6,27.52,False,0.0611
20933,20260222,P03,M018,S2,PR01,589.9,563.9,6,3.2,29.29,False,0.0611
20934,20260222,P03,M018,S3,PR03,596.2,548.6,8,3.5,28.25,False,0.0611
20935,20260222,P03,M019,S1,PR03,306.8,293.8,5,18.9,43.27,False,0.0776
20936,20260222,P03,M019,S2,PR01,331.5,328.7,5,5.8,40.6,False,0.0776
20937,20260222,P03,M019,S3,PR01,336.0,195.9,2,193.0,25.47,True,0.0776
20938,20260222,P03,M020,S1,PR01,248.7,222.1,4,14.2,45.93,False,0.0359
20939,20260222,P03,M020,S2,PR05,237.9,238.9,4,4.8,43.94,False,0.0359
20940,20260222,P03,M020,S3,PR02,244.6,211.2,2,33.5,47.43,False,0.0359
20941,20260222,P03,M021,S1,PR02,345.5,334.2,4,5.2,41.59,False,0.0925
20942,20260222,P03,M021,S2,PR01,361.7,354.7,6,10.4,46.84,False,0.0925
20943,20260222,P03,M021,S3,PR03,357.9,345.7,3,26.2,43.98,False,0.0925
20944,20260222,P03,M022,S1,PR02,301.2,281.0,5,4.3,66.09,False,0.0498
20945,20260222,P03,M022,S2,PR02,332.8,320.7,6,6.0,60.77,False,0.0498
20946,20260222,P03,M022,S3,PR03,334.8,312.0,4,7.7,60.26,False,0.0498
20947,20260222,P03,M023,S1,PR01,459.5,444.4,10,10.5,32.0,False,0.1319
20948,20260222,P03,M023,S2,PR03,473.2,447.6,7,16.2,35.15,False,0.1319
20949,20260222,P03,M023,S3,PR04,509.7,501.8,5,8.3,31.23,False,0.1319
20950,20260222,P03,M024,S1,PR05,155.8,153.3,1,6.2,62.3,False,0.0431
20951,20260222,P03,M024,S2,PR02,167.0,159.6,1,1.8,66.46,False,0.0431
20952,20260222,P03,M024,S3,PR03,168.4,159.2,3,3.5,70.49,False,0.0431
20953,20260222,P04,M025,S1,PR03,444.0,433.5,4,13.6,35.75,False,0.0803
20954,20260222,P04,M025,S2,PR02,429.8,358.5,5,49.1,31.86,False,0.0803
20955,20260222,P04,M025,S3,PR01,430.8,397.8,7,29.8,32.27,False,0.0803
20956,20260222,P04,M026,S1,PR01,737.5,745.8,15,2.5,28.94,False,0.0829
20957,20260222,P04,M026,S2,PR05,662.5,646.0,15,7.7,27.98,False,0.0829
20958,20260222,P04,M026,S3,PR01,697.5,642.4,7,4.6,30.47,False,0.0829
20959,20260222,P04,M027,S1,PR05,319.1,310.2,4,7.5,40.64,False,0.0391
20960,20260222,P04,M027,S2,PR01,342.1,322.7,6,7.6,42.63,False,0.0391
20961,20260222,P04,M027,S3,PR04,314.3,226.4,4,116.7,35.43,True,0.0391
20962,20260222,P04,M028,S1,PR02,184.9,177.1,2,15.9,47.73,False,0.1006
20963,20260222,P04,M028,S2,PR02,199.8,196.5,2,7.5,55.06,False,0.1006
20964,20260222,P04,M028,S3,PR03,177.4,161.8,3,20.2,50.51,False,0.1006
20965,20260222,P04,M029,S1,PR03,418.9,363.1,8,29.2,41.0,False,0.073
20966,20260222,P04,M029,S2,PR04,418.4,401.5,8,11.9,41.09,False,0.073
20967,20260222,P04,M029,S3,PR05,382.7,359.1,6,28.3,38.35,False,0.073
20968,20260222,P04,M030,S1,PR01,273.3,249.7,5,7.1,52.7,False,0.0245
20969,20260222,P04,M030,S2,PR01,265.0,244.0,3,23.8,50.28,False,0.0245
20970,20260222,P04,M030,S3,PR04,272.5,249.3,2,7.1,57.87,False,0.0245
20971,20260222,P04,M031,S1,PR03,454.9,416.7,6,10.4,31.74,False,0.0627
20972,20260222,P04,M031,S2,PR03,467.1,424.4,9,18.4,31.35,False,0.0627
20973,20260222,P04,M031,S3,PR04,446.4,437.5,9,15.3,33.38,False,0.0627
20974,20260222,P04,M032,S1,PR02,176.5,177.1,3,2.8,78.37,False,0.0725
20975,20260222,P04,M032,S2,PR01,185.8,169.3,4,9.1,69.4,False,0.0725
20976,20260222,P04,M032,S3,PR02,200.9,189.1,2,8.9,78.98,False,0.0725
20977,20260222,P05,M033,S1,PR02,435.8,403.9,8,0.9,36.57,False,0.0514
20978,20260222,P05,M033,S2,PR02,459.7,422.5,8,12.5,33.03,False,0.0514
20979,20260222,P05,M033,S3,PR05,454.8,426.1,3,2.9,35.91,False,0.0514
20980,20260222,P05,M034,S1,PR03,589.0,552.6,9,6.1,24.05,False,0.1264
20981,20260222,P05,M034,S2,PR05,596.6,609.2,11,1.8,26.95,False,0.1264
20982,20260222,P05,M034,S3,PR02,570.6,516.3,11,19.5,22.11,False,0.1264
20983,20260222,P05,M035,S1,PR02,365.4,363.8,5,10.0,41.61,False,0.0745
20984,20260222,P05,M035,S2,PR02,336.9,281.2,5,45.2,40.23,False,0.0745
20985,20260222,P05,M035,S3,PR04,329.2,303.0,5,0.8,44.23,False,0.0745
20986,20260222,P05,M036,S1,PR05,212.7,207.2,4,3.6,53.89,False,0.1038
20987,20260222,P05,M036,S2,PR05,184.4,168.5,3,9.1,52.86,False,0.1038
20988,20260222,P05,M036,S3,PR01,210.4,188.4,4,22.4,49.15,False,0.1038
20989,20260222,P05,M037,S1,PR04,424.5,381.0,5,14.7,36.42,False,0.1251
20990,20260222,P05,M037,S2,PR02,434.2,416.2,7,4.0,43.46,False,0.1251
20991,20260222,P05,M037,S3,PR02,410.0,389.3,4,8.1,41.04,False,0.1251
20992,20260222,P05,M038,S1,PR03,262.7,233.1,5,25.5,55.08,False,0.0548
20993,20260222,P05,M038,S2,PR05,285.9,262.0,6,15.6,61.6,False,0.0548
20994,20260222,P05,M038,S3,PR04,265.2,244.4,3,6.0,53.81,False,0.0548
20995,20260222,P05,M039,S1,PR03,449.3,410.8,5,5.0,27.75,False,0.1128
20996,20260222,P05,M039,S2,PR04,472.4,453.8,5,18.1,29.05,False,0.1128
20997,20260222,P05,M039,S3,PR03,469.9,452.2,11,3.5,31.02,False,0.1128
20998,20260222,P05,M040,S1,PR02,155.0,154.3,3,12.7,84.77,False,0.0633
20999,20260222,P05,M040,S2,PR04,165.6,161.8,2,7.0,84.19,False,0.0633
21000,20260222,P05,M040,S3,PR03,165.5,154.0,3,16.6,80.15,False,0.0633
21001,20260223,P01,M001,S1,PR03,463.4,424.4,8,23.6,34.9,False,0.0557
21002,20260223,P01,M001,S2,PR04,433.8,418.3,5,9.8,37.53,False,0.0557
21003,20260223,P01,M001,S3,PR04,444.4,419.2,7,11.5,35.37,False,0.0557
21004,20260223,P01,M002,S1,PR05,715.8,661.8,9,7.2,22.47,False,0.0302
21005,20260223,P01,M002,S2,PR02,658.9,640.5,6,2.9,23.39,False,0.0302
21006,20260223,P01,M002,S3,PR04,697.2,697.6,12,2.7,22.55,False,0.0302
21007,20260223,P01,M003,S1,PR04,339.5,330.6,5,12.5,52.42,False,0.0849
21008,20260223,P01,M003,S2,PR05,385.3,343.2,6,23.1,49.58,False,0.0849
21009,20260223,P01,M003,S3,PR03,362.9,326.3,4,56.7,42.51,False,0.0849
21010,20260223,P01,M004,S1,PR01,195.1,196.6,3,4.5,51.29,False,0.0728
21011,20260223,P01,M004,S2,PR05,208.7,199.7,3,18.4,52.4,False,0.0728
21012,20260223,P01,M004,S3,PR04,196.8,178.6,3,30.3,45.52,False,0.0728
21013,20260223,P01,M005,S1,PR04,462.5,455.6,4,1.9,42.82,False,0.044
21014,20260223,P01,M005,S2,PR02,433.7,411.5,5,4.1,45.44,False,0.044
21015,20260223,P01,M005,S3,PR02,467.1,450.5,6,15.7,39.49,False,0.044
21016,20260223,P01,M006,S1,PR02,302.5,288.2,5,2.6,56.04,False,0.0523
21017,20260223,P01,M006,S2,PR05,346.6,332.3,6,1.2,57.59,False,0.0523
21018,20260223,P01,M006,S3,PR05,314.4,293.3,2,20.8,63.06,False,0.0523
21019,20260223,P01,M007,S1,PR04,512.6,465.7,6,14.1,26.32,False,0.039
21020,20260223,P01,M007,S2,PR05,504.8,485.2,3,13.9,28.69,False,0.039
21021,20260223,P01,M007,S3,PR01,525.6,492.9,10,8.1,31.0,False,0.039
21022,20260223,P01,M008,S1,PR02,217.5,193.4,5,28.8,74.7,False,0.1134
21023,20260223,P01,M008,S2,PR05,199.2,189.3,3,2.9,78.86,False,0.1134
21024,20260223,P01,M008,S3,PR02,215.0,210.5,2,18.7,69.75,False,0.1134
21025,20260223,P02,M009,S1,PR05,455.4,410.9,9,21.6,33.68,False,0.1115
21026,20260223,P02,M009,S2,PR05,436.0,420.7,10,13.0,35.98,False,0.1115
21027,20260223,P02,M009,S3,PR01,432.4,391.8,5,11.6,34.33,False,0.1115
21028,20260223,P02,M010,S1,PR04,711.5,647.4,13,8.4,29.13,False,0.185
21029,20260223,P02,M010,S2,PR04,789.2,750.7,11,30.7,28.86,False,0.185
21030,20260223,P02,M010,S3,PR05,706.0,636.2,16,20.4,29.31,False,0.185
21031,20260223,P02,M011,S1,PR02,355.8,351.2,7,18.6,39.46,False,0.0935
21032,20260223,P02,M011,S2,PR05,333.2,302.9,3,8.3,41.05,False,0.0935
21033,20260223,P02,M011,S3,PR01,306.3,300.3,6,8.4,42.46,False,0.0935
21034,20260223,P02,M012,S1,PR04,195.7,179.8,3,4.0,53.93,False,0.0925
21035,20260223,P02,M012,S2,PR04,207.8,194.2,3,32.5,49.48,False,0.0925
21036,20260223,P02,M012,S3,PR02,201.7,195.4,3,18.7,51.54,False,0.0925
21037,20260223,P02,M013,S1,PR02,441.7,382.9,6,58.3,36.79,False,0.0806
21038,20260223,P02,M013,S2,PR04,474.0,455.5,8,2.0,40.52,False,0.0806
21039,20260223,P02,M013,S3,PR05,483.4,452.8,10,3.0,38.03,False,0.0806
21040,20260223,P02,M014,S1,PR02,306.8,302.5,5,16.4,54.88,False,0.0873
21041,20260223,P02,M014,S2,PR03,283.5,258.6,4,31.9,62.23,False,0.0873
21042,20260223,P02,M014,S3,PR01,294.4,295.1,3,11.7,60.9,False,0.0873
21043,20260223,P02,M015,S1,PR01,406.8,401.8,8,6.7,29.5,False,0.0551
21044,20260223,P02,M015,S2,PR04,413.1,377.2,7,18.6,32.07,False,0.0551
21045,20260223,P02,M015,S3,PR03,404.4,396.2,4,12.6,32.42,False,0.0551
21046,20260223,P02,M016,S1,PR05,169.4,167.4,3,3.9,76.41,False,0.0233
21047,20260223,P02,M016,S2,PR02,161.0,141.2,1,34.9,69.65,False,0.0233
21048,20260223,P02,M016,S3,PR01,163.2,152.2,1,18.8,75.37,False,0.0233
21049,20260223,P03,M017,S1,PR04,449.1,435.4,4,10.9,33.38,False,0.0433
21050,20260223,P03,M017,S2,PR01,473.2,445.9,3,9.3,37.86,False,0.0433
21051,20260223,P03,M017,S3,PR04,459.6,421.7,3,3.6,33.43,False,0.0433
21052,20260223,P03,M018,S1,PR04,605.8,586.3,11,28.0,26.11,False,0.0634
21053,20260223,P03,M018,S2,PR03,585.0,535.6,9,17.2,26.42,False,0.0634
21054,20260223,P03,M018,S3,PR04,667.5,646.3,13,18.0,30.08,False,0.0634
21055,20260223,P03,M019,S1,PR04,312.2,294.3,3,13.7,41.09,False,0.0252
21056,20260223,P03,M019,S2,PR04,299.3,263.8,3,20.6,42.49,False,0.0252
21057,20260223,P03,M019,S3,PR03,303.4,297.9,4,16.8,42.64,False,0.0252
21058,20260223,P03,M020,S1,PR05,236.1,218.9,4,3.9,50.57,False,0.0385
21059,20260223,P03,M020,S2,PR04,248.1,234.3,2,32.1,45.32,False,0.0385
21060,20260223,P03,M020,S3,PR02,220.3,214.5,3,25.7,41.35,False,0.0385
21061,20260223,P03,M021,S1,PR01,321.6,208.7,3,162.2,28.11,True,0.0983
21062,20260223,P03,M021,S2,PR05,325.4,315.9,5,22.1,40.74,False,0.0332
21063,20260223,P03,M021,S3,PR05,364.3,360.9,7,8.8,38.37,False,0.0332
21064,20260223,P03,M022,S1,PR03,321.2,302.3,5,3.0,63.48,False,0.0553
21065,20260223,P03,M022,S2,PR03,315.6,296.0,3,11.7,60.97,False,0.0553
21066,20260223,P03,M022,S3,PR03,325.9,314.0,4,16.9,66.46,False,0.0553
21067,20260223,P03,M023,S1,PR04,469.7,448.6,5,12.3,29.71,False,0.1338
21068,20260223,P03,M023,S2,PR05,507.4,466.8,11,13.7,34.78,False,0.1338
21069,20260223,P03,M023,S3,PR02,497.2,460.0,5,14.2,30.74,False,0.1338
21070,20260223,P03,M024,S1,PR01,170.7,160.8,3,11.7,68.44,False,0.0479
21071,20260223,P03,M024,S2,PR01,153.3,140.6,1,24.6,66.74,False,0.0479
21072,20260223,P03,M024,S3,PR03,153.7,147.0,3,13.9,61.71,False,0.0479
21073,20260223,P04,M025,S1,PR03,408.4,395.1,5,14.8,32.09,False,0.0839
21074,20260223,P04,M025,S2,PR04,410.2,413.6,9,5.7,35.9,False,0.0839
21075,20260223,P04,M025,S3,PR02,405.0,346.0,5,38.3,31.14,False,0.0839
21076,20260223,P04,M026,S1,PR03,747.9,636.4,12,36.8,27.48,False,0.0844
21077,20260223,P04,M026,S2,PR01,689.9,644.9,15,24.9,28.8,False,0.0844
21078,20260223,P04,M026,S3,PR05,749.8,717.5,10,2.8,29.36,False,0.0844
21079,20260223,P04,M027,S1,PR04,364.0,340.7,2,1.8,41.29,False,0.0231
21080,20260223,P04,M027,S2,PR05,365.9,345.1,7,5.2,48.37,False,0.0231
21081,20260223,P04,M027,S3,PR05,315.0,277.2,4,26.9,44.48,False,0.0231
21082,20260223,P04,M028,S1,PR05,201.5,191.5,3,32.6,46.22,False,0.1065
21083,20260223,P04,M028,S2,PR03,187.5,192.4,2,1.5,47.07,False,0.1065
21084,20260223,P04,M028,S3,PR04,193.7,179.8,3,1.5,53.59,False,0.1065
21085,20260223,P04,M029,S1,PR02,425.2,371.2,3,51.8,38.92,False,0.0784
21086,20260223,P04,M029,S2,PR05,390.0,364.4,7,7.9,45.64,False,0.0784
21087,20260223,P04,M029,S3,PR03,400.3,392.6,7,8.3,43.77,False,0.0784
21088,20260223,P04,M030,S1,PR01,294.4,272.7,2,10.0,49.57,False,0.0277
21089,20260223,P04,M030,S2,PR04,285.3,279.1,2,12.1,49.49,False,0.0277
21090,20260223,P04,M030,S3,PR02,286.5,274.6,4,11.6,58.22,False,0.0277
21091,20260223,P04,M031,S1,PR01,421.3,393.0,6,22.8,31.61,False,0.0642
21092,20260223,P04,M031,S2,PR05,486.8,446.0,10,18.1,33.1,False,0.0642
21093,20260223,P04,M031,S3,PR04,467.1,453.6,10,4.3,31.46,False,0.0642
21094,20260223,P04,M032,S1,PR05,191.1,184.7,2,22.4,71.77,False,0.0773
21095,20260223,P04,M032,S2,PR05,189.8,191.1,4,4.3,77.97,False,0.0773
21096,20260223,P04,M032,S3,PR01,176.8,176.6,2,3.2,70.5,False,0.0773
21097,20260223,P05,M033,S1,PR03,421.4,389.1,4,5.7,34.39,False,0.0538
21098,20260223,P05,M033,S2,PR03,408.4,403.0,4,4.7,34.09,False,0.0538
21099,20260223,P05,M033,S3,PR03,454.5,420.6,6,16.7,36.16,False,0.0538
21100,20260223,P05,M034,S1,PR02,639.8,597.5,10,26.2,25.39,False,0.1284
21101,20260223,P05,M034,S2,PR05,552.1,545.0,11,6.4,26.87,False,0.1284
21102,20260223,P05,M034,S3,PR05,602.2,611.9,8,3.7,25.42,False,0.1284
21103,20260223,P05,M035,S1,PR05,376.3,378.0,6,2.9,47.56,False,0.0766
21104,20260223,P05,M035,S2,PR01,363.7,313.3,4,48.4,42.54,False,0.0766
21105,20260223,P05,M035,S3,PR02,366.5,354.8,6,12.3,45.12,False,0.0766
21106,20260223,P05,M036,S1,PR03,184.0,156.7,3,49.5,48.81,False,0.1075
21107,20260223,P05,M036,S2,PR05,202.2,189.5,4,31.1,49.64,False,0.1075
21108,20260223,P05,M036,S3,PR05,185.2,161.9,2,30.1,47.23,False,0.1075
21109,20260223,P05,M037,S1,PR04,446.2,452.7,8,4.9,41.22,False,0.1283
21110,20260223,P05,M037,S2,PR02,451.0,400.3,8,26.9,42.78,False,0.1283
21111,20260223,P05,M037,S3,PR05,451.7,426.9,5,25.0,40.28,False,0.1283
21112,20260223,P05,M038,S1,PR02,299.3,268.8,4,13.0,60.15,False,0.0606
21113,20260223,P05,M038,S2,PR01,305.6,299.4,6,10.6,58.71,False,0.0606
21114,20260223,P05,M038,S3,PR05,284.2,266.7,4,13.6,61.36,False,0.0606
21115,20260223,P05,M039,S1,PR01,434.6,442.9,8,3.5,27.55,False,0.1139
21116,20260223,P05,M039,S2,PR01,462.3,432.2,6,8.6,31.85,False,0.1139
21117,20260223,P05,M039,S3,PR04,439.1,407.0,8,4.2,27.72,False,0.1139
21118,20260223,P05,M040,S1,PR03,171.4,154.1,2,14.0,72.93,False,0.0653
21119,20260223,P05,M040,S2,PR04,151.8,147.2,1,11.8,82.13,False,0.0653
21120,20260223,P05,M040,S3,PR02,174.5,173.0,2,12.1,73.05,False,0.0653
21121,20260224,P01,M001,S1,PR02,436.3,428.7,9,5.3,34.94,False,0.0598
21122,20260224,P01,M001,S2,PR02,470.2,450.1,7,5.6,36.25,False,0.0598
21123,20260224,P01,M001,S3,PR01,461.1,412.9,8,14.5,37.71,False,0.0598
21124,20260224,P01,M002,S1,PR02,691.6,680.6,9,13.0,23.84,False,0.033
21125,20260224,P01,M002,S2,PR01,670.0,614.4,4,5.6,23.04,False,0.033
21126,20260224,P01,M002,S3,PR04,703.3,660.0,14,4.2,26.37,False,0.033
21127,20260224,P01,M003,S1,PR02,372.6,334.9,3,15.3,49.98,False,0.087
21128,20260224,P01,M003,S2,PR04,355.9,337.5,4,28.4,48.58,False,0.087
21129,20260224,P01,M003,S3,PR01,346.8,312.3,6,23.8,50.08,False,0.087
21130,20260224,P01,M004,S1,PR05,192.5,186.9,2,4.8,47.55,False,0.0754
21131,20260224,P01,M004,S2,PR04,186.3,170.4,3,17.4,50.6,False,0.0754
21132,20260224,P01,M004,S3,PR03,188.0,171.7,3,7.9,47.01,False,0.0754
21133,20260224,P01,M005,S1,PR01,449.7,418.3,9,2.6,43.07,False,0.0225
21134,20260224,P01,M005,S2,PR05,482.8,419.6,3,31.5,41.05,False,0.0225
21135,20260224,P01,M005,S3,PR01,470.5,471.6,9,5.0,38.72,False,0.0225
21136,20260224,P01,M006,S1,PR03,325.5,293.6,6,14.8,56.92,False,0.0551
21137,20260224,P01,M006,S2,PR02,336.5,296.3,6,30.6,62.0,False,0.0551
21138,20260224,P01,M006,S3,PR04,344.2,332.8,4,24.3,61.84,False,0.0551
21139,20260224,P01,M007,S1,PR01,505.7,438.9,6,31.4,25.24,False,0.0428
21140,20260224,P01,M007,S2,PR03,492.4,460.1,3,23.5,27.14,False,0.0428
21141,20260224,P01,M007,S3,PR02,496.6,459.2,4,7.8,30.32,False,0.0428
21142,20260224,P01,M008,S1,PR01,202.6,197.0,4,23.3,68.2,False,0.1185
21143,20260224,P01,M008,S2,PR02,192.4,179.5,3,4.5,77.99,False,0.1185
21144,20260224,P01,M008,S3,PR04,202.2,194.6,5,9.0,69.94,False,0.1185
21145,20260224,P02,M009,S1,PR05,394.7,363.9,5,15.1,33.61,False,0.1127
21146,20260224,P02,M009,S2,PR03,424.8,390.0,6,14.8,38.96,False,0.1127
21147,20260224,P02,M009,S3,PR01,404.5,372.6,6,3.9,41.03,False,0.1127
21148,20260224,P02,M010,S1,PR03,692.9,630.4,11,6.1,29.57,False,0.1884
21149,20260224,P02,M010,S2,PR02,756.8,738.2,10,18.7,27.85,False,0.1884
21150,20260224,P02,M010,S3,PR02,713.4,707.2,17,17.8,27.17,False,0.1884
21151,20260224,P02,M011,S1,PR04,340.0,301.9,5,25.0,42.38,False,0.0959
21152,20260224,P02,M011,S2,PR05,341.8,331.6,6,3.3,43.74,False,0.0959
21153,20260224,P02,M011,S3,PR05,318.0,299.5,6,18.8,43.96,False,0.0959
21154,20260224,P02,M012,S1,PR03,199.6,196.9,2,2.1,52.37,False,0.0306
21155,20260224,P02,M012,S2,PR01,208.9,198.6,3,4.9,51.54,False,0.0306
21156,20260224,P02,M012,S3,PR01,202.8,190.1,2,14.0,51.43,False,0.0306
21157,20260224,P02,M013,S1,PR02,453.5,434.8,5,8.6,41.64,False,0.085
21158,20260224,P02,M013,S2,PR05,477.5,438.3,8,5.5,42.19,False,0.085
21159,20260224,P02,M013,S3,PR05,448.8,414.0,5,17.7,36.15,False,0.085
21160,20260224,P02,M014,S1,PR03,287.9,264.7,3,3.3,67.03,False,0.0899
21161,20260224,P02,M014,S2,PR05,268.4,246.7,6,5.3,59.06,False,0.0899
21162,20260224,P02,M014,S3,PR05,276.2,255.4,3,18.9,60.61,False,0.0899
21163,20260224,P02,M015,S1,PR02,446.9,435.0,4,22.9,31.7,False,0.0571
21164,20260224,P02,M015,S2,PR02,455.7,417.9,4,13.5,29.54,False,0.0571
21165,20260224,P02,M015,S3,PR02,436.1,412.3,6,11.1,32.69,False,0.0571
21166,20260224,P02,M016,S1,PR01,168.0,161.5,2,19.7,67.16,False,0.0248
21167,20260224,P02,M016,S2,PR02,165.1,162.8,1,6.1,74.57,False,0.0248
21168,20260224,P02,M016,S3,PR04,175.7,155.6,2,32.6,75.44,False,0.0248
21169,20260224,P03,M017,S1,PR02,496.9,494.4,5,3.7,35.2,False,0.0478
21170,20260224,P03,M017,S2,PR02,458.3,456.4,6,8.8,37.08,False,0.0478
21171,20260224,P03,M017,S3,PR01,458.8,444.4,6,14.0,34.54,False,0.0478
21172,20260224,P03,M018,S1,PR01,630.0,614.5,12,5.0,26.28,False,0.0661
21173,20260224,P03,M018,S2,PR05,634.6,557.7,11,22.4,30.21,False,0.0661
21174,20260224,P03,M018,S3,PR05,603.8,563.4,10,5.7,26.3,False,0.0661
21175,20260224,P03,M019,S1,PR01,346.5,308.8,4,18.3,45.14,False,0.0308
21176,20260224,P03,M019,S2,PR05,313.9,298.6,2,11.0,46.79,False,0.0308
21177,20260224,P03,M019,S3,PR01,296.3,259.5,4,23.7,39.44,False,0.0308
21178,20260224,P03,M020,S1,PR02,241.6,239.2,3,15.0,49.39,False,0.044
21179,20260224,P03,M020,S2,PR05,241.5,228.3,5,13.6,47.82,False,0.044
21180,20260224,P03,M020,S3,PR04,227.9,221.4,2,7.3,49.9,False,0.044
21181,20260224,P03,M021,S1,PR01,332.3,321.8,6,6.9,45.87,False,0.0214
21182,20260224,P03,M021,S2,PR03,353.2,334.1,6,8.0,44.03,False,0.0214
21183,20260224,P03,M021,S3,PR02,349.9,347.3,5,8.7,38.34,False,0.0214
21184,20260224,P03,M022,S1,PR03,330.1,304.3,2,8.8,62.36,False,0.0573
21185,20260224,P03,M022,S2,PR01,319.2,311.3,7,3.9,64.12,False,0.0573
21186,20260224,P03,M022,S3,PR03,293.5,271.9,5,24.3,64.34,False,0.0573
21187,20260224,P03,M023,S1,PR03,471.8,466.3,7,10.5,35.73,False,0.1387
21188,20260224,P03,M023,S2,PR04,502.2,471.0,7,8.6,33.69,False,0.1387
21189,20260224,P03,M023,S3,PR05,513.5,476.7,5,4.3,30.85,False,0.1387
21190,20260224,P03,M024,S1,PR01,153.4,137.7,2,19.8,68.22,False,0.0499
21191,20260224,P03,M024,S2,PR05,163.5,143.0,2,57.4,56.54,False,0.0499
21192,20260224,P03,M024,S3,PR04,176.3,171.4,1,5.1,69.0,False,0.0499
21193,20260224,P04,M025,S1,PR03,434.0,444.7,5,0.2,35.23,False,0.0861
21194,20260224,P04,M025,S2,PR01,452.8,419.3,8,11.8,35.81,False,0.0861
21195,20260224,P04,M025,S3,PR03,451.7,419.7,10,11.2,32.79,False,0.0861
21196,20260224,P04,M026,S1,PR05,760.4,736.3,10,6.4,29.86,False,0.043
21197,20260224,P04,M026,S2,PR02,688.7,650.0,12,21.3,28.95,False,0.043
21198,20260224,P04,M026,S3,PR01,681.2,651.6,13,19.8,25.82,False,0.043
21199,20260224,P04,M027,S1,PR05,340.1,323.4,2,2.4,41.2,False,0.0266
21200,20260224,P04,M027,S2,PR04,351.6,353.9,2,2.3,42.76,False,0.0266
21201,20260224,P04,M027,S3,PR02,354.2,334.1,6,3.7,45.38,False,0.0266
21202,20260224,P04,M028,S1,PR04,191.1,188.0,4,15.7,52.28,False,0.1093
21203,20260224,P04,M028,S2,PR02,187.4,183.0,3,20.7,53.5,False,0.1093
21204,20260224,P04,M028,S3,PR03,195.9,183.4,4,5.3,53.32,False,0.1093
21205,20260224,P04,M029,S1,PR01,398.6,356.1,3,25.3,44.64,False,0.0387
21206,20260224,P04,M029,S2,PR02,388.2,370.7,7,20.6,41.77,False,0.0387
21207,20260224,P04,M029,S3,PR02,406.1,365.8,6,18.5,44.9,False,0.0387
21208,20260224,P04,M030,S1,PR04,291.5,273.8,4,12.7,56.97,False,0.0322
21209,20260224,P04,M030,S2,PR02,265.1,265.6,2,9.8,49.98,False,0.0322
21210,20260224,P04,M030,S3,PR02,276.0,254.8,5,12.3,58.05,False,0.0322
21211,20260224,P04,M031,S1,PR02,445.3,402.7,9,26.1,30.57,False,0.0701
21212,20260224,P04,M031,S2,PR04,475.0,426.2,7,17.9,33.06,False,0.0701
21213,20260224,P04,M031,S3,PR03,429.6,389.5,7,27.3,33.18,False,0.0701
21214,20260224,P04,M032,S1,PR02,179.7,170.3,4,7.7,79.46,False,0.0824
21215,20260224,P04,M032,S2,PR02,201.5,177.8,4,43.4,72.23,False,0.0824
21216,20260224,P04,M032,S3,PR03,175.8,175.1,4,7.9,69.86,False,0.0824
21217,20260224,P05,M033,S1,PR02,418.5,414.3,6,3.1,34.47,False,0.0588
21218,20260224,P05,M033,S2,PR02,436.7,393.2,7,13.9,32.08,False,0.0588
21219,20260224,P05,M033,S3,PR01,401.6,369.4,3,11.8,32.17,False,0.0588
21220,20260224,P05,M034,S1,PR01,644.8,626.7,13,22.4,25.65,False,0.1344
21221,20260224,P05,M034,S2,PR04,603.2,540.1,7,15.5,24.34,False,0.1344
21222,20260224,P05,M034,S3,PR03,580.9,549.7,11,19.2,24.87,False,0.1344
21223,20260224,P05,M035,S1,PR01,365.6,352.1,6,18.7,43.07,False,0.0288
21224,20260224,P05,M035,S2,PR05,370.3,344.0,7,5.1,47.62,False,0.0288
21225,20260224,P05,M035,S3,PR01,327.4,328.7,2,6.5,46.1,False,0.0288
21226,20260224,P05,M036,S1,PR04,204.8,189.0,2,28.5,47.24,False,0.1088
21227,20260224,P05,M036,S2,PR02,190.9,185.7,3,21.8,49.68,False,0.1088
21228,20260224,P05,M036,S3,PR04,210.2,214.5,3,3.5,51.95,False,0.1088
21229,20260224,P05,M037,S1,PR05,448.0,283.8,5,164.4,24.95,True,0.13
21230,20260224,P05,M037,S2,PR01,440.6,212.8,4,234.1,20.86,True,0.0317
21231,20260224,P05,M037,S3,PR04,463.3,433.4,3,12.3,38.01,False,0.02
